code_blocks_index,kernel_id,code_block_id,predicted_smell,additional_smells
3242,30902241,135,0,[]
3243,30902241,136,0,[]
3244,30902241,137,0,[]
3245,30902241,138,0,['Magic Numbers']
3246,30902241,139,0,[]
3247,30902241,140,0,[]
3248,30902241,141,1,[]
3249,30902241,142,0,[]
3250,30902241,143,0,[]
3251,30902241,144,0,[]
3252,30902241,145,0,[]
3253,30902241,146,0,[]
3254,30902241,147,0,[]
3255,30902241,148,0,[]
3256,30902241,149,0,[]
3257,30902241,150,0,[]
3258,30902241,151,0,[]
3259,30902241,152,0,[]
3260,30902241,153,0,[]
3261,30902241,154,0,[]
3262,30902241,155,0,[]
3263,30902241,156,0,[]
3264,30902241,157,0,[]
3265,30902241,158,0,['Magic Numbers']
3266,30902241,159,0,['Magic Numbers']
3267,30902241,160,0,[]
3268,30902241,161,1,[]
3269,30902241,162,0,[]
3270,30902241,163,0,[]
3271,30902241,164,0,[]
3272,30902241,165,0,[]
3273,30902241,166,0,[]
3274,30902241,167,0,[]
3275,30902241,168,0,['Magic Numbers']
3276,30902241,169,0,[]
3277,30902241,170,0,[]
3278,30902241,171,0,[]
3279,30902241,172,0,[]
3280,30902241,173,0,[]
3281,30902241,174,0,[]
3282,30902241,175,0,[]
3283,30902241,176,0,[]
3284,30902241,177,0,[]
3285,30902241,178,0,[]
3286,30902241,179,0,[]
3287,30902241,180,0,[]
3288,30902241,181,0,[]
3289,30902241,182,0,[]
3290,30902241,183,0,[]
3291,30902241,184,0,[]
3292,30902241,185,0,[]
3293,30902241,186,0,[]
3294,30902241,187,0,[]
3295,30633398,0,1,['Long Method']
3296,30633398,1,0,[]
3297,30633398,2,0,"['Long Method', 'Complex Conditions']"
3298,30633398,3,0,['Magic Numbers']
3299,30633398,4,0,['Magic Numbers']
3300,30633398,5,0,"['Long Method', 'Complex Conditions']"
3301,30633398,6,0,"['Long Method', 'Magic Numbers', 'Complex Conditions']"
3302,30633398,7,0,['Magic Numbers']
3303,30633398,8,0,['Long Method']
3304,30633398,9,0,['Long Method']
3305,30633398,10,0,[]
3306,30633398,11,0,[]
3307,41203950,0,1,"['Long Method', 'Complex Conditions']"
3308,41203950,1,1,['Magic Numbers']
3309,41203950,2,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
3310,41203950,3,0,[]
3311,41203950,4,0,[]
3312,41203950,5,0,[]
3313,41203950,6,0,[]
3314,41203950,7,0,[]
3315,41203950,8,0,[]
3316,41203950,9,0,[]
3317,41203950,10,0,[]
3318,41203950,11,0,['Complex Conditions']
3319,41203950,12,1,[]
3320,41203950,13,1,['Long Method']
3321,41203950,14,0,"['Long Method', 'Too Many Arguments']"
3322,41203950,15,0,[]
3323,30799422,0,1,"['Long Method', 'Complex Conditions']"
3324,30755960,0,1,"['Long Method', 'Complex Conditions']"
3325,30755960,1,1,[]
3326,30755960,2,1,[]
3327,30755960,3,0,[]
3328,30755960,4,0,['Magic Numbers']
3329,30755960,5,0,['Magic Numbers']
3330,30755960,6,0,[]
3331,30755960,7,0,['Magic Numbers']
3332,30755960,8,0,['Magic Numbers']
3333,30755960,9,0,['Magic Numbers']
3334,30755960,10,0,['Magic Numbers']
3335,30755960,11,0,['Magic Numbers']
3336,30755960,12,0,[]
3337,30755960,13,1,['Long Method']
3338,30755960,14,0,['Magic Numbers']
3339,30755960,15,0,['Magic Numbers']
3340,30755960,16,0,[]
3341,30755960,17,0,"['Long Method', 'Too Many Arguments']"
3342,30755960,18,0,[]
3343,30755960,19,0,[]
3344,30755960,20,0,[]
3345,30755960,21,0,[]
3346,30755960,22,1,[]
3347,30755960,23,0,['Magic Numbers']
3348,30755960,24,0,"['Long Method', 'Magic Numbers']"
3349,30755960,25,0,[]
3350,30755960,26,0,[]
3351,30592516,0,0,[]
3352,30592516,1,1,[]
3353,30592516,2,0,[]
3354,30592516,3,0,"['Long Method', 'Too Many Arguments']"
3355,30592516,4,0,['Magic Numbers']
3356,30592516,5,0,[]
3357,30592516,6,0,[]
3358,30592516,7,0,[]
3359,30715869,0,1,"['Long Method', 'Complex Conditions']"
3360,30715869,1,1,[]
3361,30715869,2,0,[]
3362,30715869,3,0,[]
3363,30715869,4,0,[]
3364,30715869,5,0,[]
3365,30715869,6,0,[]
3366,30715869,7,0,[]
3367,30715869,8,0,[]
3368,30715869,9,0,[]
3369,30715869,10,0,"['Long Method', 'Magic Numbers']"
3370,30715869,11,0,[]
3371,30715869,12,0,"['Long Method', 'Too Many Arguments']"
3372,30715869,13,0,['Long Method']
3373,30715869,14,0,"['Long Method', 'Magic Numbers']"
3374,30715869,15,0,['Long Method']
3375,30715869,16,0,[]
3376,30715869,17,0,[]
3377,30715869,18,0,[]
3378,30715869,19,0,"['Long Method', 'Magic Numbers']"
3379,30715869,20,0,[]
3380,30715869,21,0,[]
3381,30715869,22,0,[]
3382,30715869,23,0,[]
3383,30827911,0,1,"['Long Method', 'Complex Conditions']"
3384,30827911,1,0,"['Magic Numbers', 'Complex Conditions']"
3385,30827911,2,0,"['Magic Numbers', 'Complex Conditions']"
3386,30827911,3,0,[]
3387,30827911,4,0,['Long Method']
3388,30827911,5,1,[]
3389,30827911,6,1,[]
3390,30827911,7,0,['Complex Conditions']
3391,30827911,8,0,[]
3392,30827911,9,0,['Magic Numbers']
3393,30827911,10,0,[]
3394,30827911,11,0,"['Long Method', 'Magic Numbers']"
3395,30827911,12,0,[]
3396,30827911,13,0,['Complex Conditions']
3397,30827911,14,0,"['Long Method', 'Too Many Arguments']"
3398,30827911,15,0,"['Long Method', 'Too Many Arguments', 'Dead Code', 'Complex Conditions']"
3399,30827911,16,0,"['Long Method', 'Dead Code', 'Complex Conditions']"
3400,30827911,17,0,['Magic Numbers']
3401,30827911,18,0,"['Long Method', 'Dead Code', 'Complex Conditions']"
3402,30827911,19,0,[]
3403,30827911,20,0,['Complex Conditions']
3404,30827911,21,0,['Long Method']
3405,30827911,22,0,[]
3406,30827911,23,0,[]
3407,30827911,24,0,[]
3408,30725465,0,0,"['Long Method', 'Complex Conditions']"
3409,30725465,1,1,[]
3410,30725465,2,0,[]
3411,30725465,3,0,"['Long Method', 'Magic Numbers']"
3412,30725465,4,0,['Long Method']
3413,30725465,5,0,[]
3414,30725465,6,0,['Long Method']
3415,30725465,7,0,"['Long Method', 'Complex Conditions']"
3416,30725465,8,0,[]
3417,30725465,9,0,"['Long Method', 'Too Many Arguments']"
3418,30725465,10,0,"['Long Method', 'Magic Numbers']"
3419,30725465,11,0,"['Long Method', 'Too Many Arguments']"
3420,30725465,12,0,"['Long Method', 'Magic Numbers']"
3421,30725465,13,0,"['Long Method', 'Magic Numbers']"
3422,30725465,14,0,['Complex Conditions']
3423,30725465,15,0,['Long Method']
3424,30725465,16,0,[]
3425,30696294,0,1,"['Long Method', 'Complex Conditions']"
3426,30696294,1,1,[]
3427,30696294,2,0,[]
3428,30696294,3,0,[]
3429,30696294,4,1,[]
3430,30696294,5,0,[]
3431,30696294,6,0,[]
3432,30696294,7,0,[]
3433,30696294,8,1,[]
3434,30696294,9,0,"['Long Method', 'Magic Numbers']"
3435,30696294,10,0,[]
3436,30696294,11,0,[]
3437,30696294,12,0,[]
3438,30696294,13,0,[]
3439,30696294,14,0,['Magic Numbers']
3440,30696294,15,0,[]
3441,30696294,16,0,[]
3442,30696294,17,0,[]
3443,30696294,18,0,[]
3444,30696294,19,0,[]
3445,30846479,0,1,"['Long Method', 'Complex Conditions']"
3446,30846479,1,0,[]
3447,30846479,2,1,[]
3448,30846479,3,1,[]
3449,30846479,4,0,['Magic Numbers']
3450,30846479,5,0,[]
3451,30846479,6,0,[]
3452,30846479,7,0,[]
3453,30846479,8,1,[]
3454,30846479,9,1,['Long Method']
3455,30846479,10,0,['Magic Numbers']
3456,30846479,11,0,[]
3457,30846479,12,0,[]
3458,30846479,13,0,['Long Method']
3459,30846479,14,0,[]
3460,30846479,15,0,['Long Method']
3461,30846479,16,0,[]
3462,30846479,17,0,[]
3463,30544538,0,1,['Long Method']
3464,30544538,1,1,[]
3465,30544538,2,0,[]
3466,30544538,3,0,[]
3467,30544538,4,0,[]
3468,30544538,5,0,"['Long Method', 'Complex Conditions']"
3469,30544538,6,0,"['Long Method', 'Magic Numbers', 'Too Many Arguments', 'Complex Conditions']"
3470,30544538,7,0,[]
3471,30544538,8,0,['Magic Numbers']
3472,30544538,9,0,"['Long Method', 'Complex Conditions']"
3473,30544538,10,0,"['Long Method', 'Magic Numbers', 'Too Many Arguments', 'Complex Conditions']"
3474,30544538,11,0,[]
3475,30544538,12,0,['Magic Numbers']
3476,30544538,13,0,"['Long Method', 'Complex Conditions']"
3477,30544538,14,0,"['Long Method', 'Magic Numbers', 'Too Many Arguments', 'Complex Conditions']"
3478,30544538,15,0,[]
3479,30544538,16,0,"['Long Method', 'Magic Numbers']"
3480,30544538,17,0,[]
3481,30544538,18,0,"['Long Method', 'Complex Conditions']"
3482,30544538,19,0,['Long Method']
3483,30544538,20,0,[]
3484,30544538,21,0,"['Long Method', 'Magic Numbers']"
3485,30544538,22,0,['Magic Numbers']
3486,30544538,23,0,[]
3487,30544538,24,0,['Magic Numbers']
3488,30544538,25,0,[]
3489,30544538,26,0,[]
3490,30636382,0,0,['Long Method']
3491,30636382,1,0,[]
3492,30487343,0,0,"['Long Method', 'Complex Conditions']"
3493,30487343,1,1,[]
3494,30487343,2,0,[]
3495,30487343,3,0,"['Long Method', 'Magic Numbers']"
3496,30487343,4,0,"['Long Method', 'Magic Numbers']"
3497,30487343,5,0,"['Long Method', 'Magic Numbers', 'Too Many Arguments']"
3498,30487343,6,0,"['Long Method', 'Complex Conditions']"
3499,30487343,7,0,['Long Method']
3500,30487343,8,0,[]
3501,30487343,9,0,['Magic Numbers']
3502,30487343,10,0,['Magic Numbers']
3503,30487343,11,0,['Magic Numbers']
3504,30487343,12,0,['Magic Numbers']
3505,30487343,13,0,"['Long Method', 'Magic Numbers']"
3506,30487343,14,0,[]
3507,30834836,0,1,"['Long Method', 'Complex Conditions']"
3508,30834836,1,1,['Long Method']
3509,30834836,2,0,[]
3510,30834836,3,0,[]
3511,30834836,4,0,[]
3512,30834836,5,0,['Long Method']
3513,30834836,6,0,['Magic Numbers']
3514,30834836,7,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
3515,30834836,8,0,"['Long Method', 'Complex Conditions']"
3516,30834836,9,1,[]
3517,30834836,10,0,['Magic Numbers']
3518,30834836,11,0,[]
3519,30835008,0,1,"['Long Method', 'Complex Conditions']"
3520,30835008,1,0,[]
3521,30835008,2,1,[]
3522,30835008,3,1,[]
3523,30835008,4,0,[]
3524,30835008,5,0,[]
3525,30835008,6,0,['Complex Conditions']
3526,30835008,7,0,['Magic Numbers']
3527,30835008,8,0,[]
3528,30835008,9,0,['Magic Numbers']
3529,30835008,10,0,['Magic Numbers']
3530,30835008,11,0,[]
3531,30835008,12,0,"['Long Method', 'Magic Numbers']"
3532,30835008,13,0,['Magic Numbers']
3533,30835008,14,0,['Magic Numbers']
3534,30835008,15,0,['Magic Numbers']
3535,30835008,16,0,['Complex Conditions']
3536,30835008,17,0,"['Long Method', 'Magic Numbers']"
3537,30835008,18,0,[]
3538,30835008,19,0,['Magic Numbers']
3539,30835008,20,0,[]
3540,30835008,21,0,[]
3541,30835008,22,0,[]
3542,30835008,23,0,['Magic Numbers']
3543,30835008,24,0,[]
3544,30835008,25,0,[]
3545,30835008,26,0,[]
3546,30835008,27,0,[]
3547,30700486,0,1,[]
3548,30700486,1,1,[]
3549,30700486,2,0,['Complex Conditions']
3550,30700486,3,0,['Complex Conditions']
3551,30700486,4,0,['Complex Conditions']
3552,30700486,5,0,['Complex Conditions']
3553,30700486,6,0,['Complex Conditions']
3554,30700486,7,0,['Complex Conditions']
3555,30700486,8,0,['Complex Conditions']
3556,30700486,9,0,[]
3557,30700486,10,0,['Complex Conditions']
3558,30700486,11,0,['Complex Conditions']
3559,30700486,12,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
3560,30700486,13,1,[]
3561,30700486,14,0,['Magic Numbers']
3562,30700486,15,0,[]
3563,30700486,16,0,[]
3564,31316040,0,0,['Long Method']
3565,31316040,1,0,[]
3566,31316040,2,0,[]
3567,31316040,3,0,[]
3568,31316040,4,0,[]
3569,31316040,5,1,['Magic Numbers']
3570,31316040,6,0,[]
3571,31316040,7,0,[]
3572,31316040,8,1,['Long Method']
3573,31316040,9,0,['Magic Numbers']
3574,31316040,10,0,[]
3575,31316040,11,1,[]
3576,31316040,12,1,[]
3577,31316040,13,0,[]
3578,31316040,14,0,[]
3579,31316040,15,0,[]
3580,31316040,16,0,[]
3581,31316040,17,1,"['Long Method', 'Too Many Arguments']"
3582,31316040,18,0,"['Long Method', 'Too Many Arguments']"
3583,31316040,19,0,"['Long Method', 'Magic Numbers']"
3584,31316040,20,1,[]
3585,31316040,21,0,['Magic Numbers']
3586,31316040,22,0,['Magic Numbers']
3587,31316040,23,0,[]
3588,31316040,24,0,[]
3589,31316040,25,0,['Magic Numbers']
3590,31316040,26,0,[]
3591,31316040,27,0,[]
3592,31316040,28,0,['Magic Numbers']
3593,31316040,29,0,[]
3594,31316040,30,0,"['Long Method', 'Complex Conditions']"
3595,31316040,31,0,[]
3596,31316040,32,0,[]
3597,31316040,33,0,['Magic Numbers']
3598,31316040,34,0,[]
3599,31316040,35,0,['Magic Numbers']
3600,31316040,36,0,['Long Method']
3601,31316040,37,0,"['Magic Numbers', 'Complex Conditions']"
3602,31316040,38,1,[]
3603,31316040,39,0,['Long Method']
3604,31316040,40,0,['Magic Numbers']
3605,31316040,41,0,['Magic Numbers']
3606,31316040,42,0,[]
3607,31316040,43,0,['Magic Numbers']
3608,31316040,44,0,[]
3609,31316040,45,0,[]
3610,31316040,46,0,['Long Method']
3611,31316040,47,0,['Magic Numbers']
3612,31316040,48,0,[]
3613,31316040,49,0,[]
3614,31316040,50,1,[]
3615,31316040,51,1,[]
3616,31316040,52,1,[]
3617,31316040,53,0,[]
4615,32592428,0,1,[]
4616,32592428,1,1,['Magic Numbers']
4617,32592428,2,1,['Magic Numbers']
4618,32592428,3,1,"['Long Method', 'Complex Conditions']"
4619,32592428,4,0,"['Long Method', 'Too Many Arguments']"
4620,32592428,5,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
4621,32592428,6,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
4622,32592428,7,0,[]
4623,32592428,8,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
4624,32592428,9,0,[]
4625,32592428,10,1,[]
4626,32592428,11,0,[]
4627,32592428,12,0,[]
4628,32592428,13,0,['Long Method']
4629,32592428,14,0,['Long Method']
4630,32592428,15,0,[]
4872,34360968,0,0,"['Long Method', 'Magic Numbers']"
4873,34360968,1,1,"['Long Method', 'Magic Numbers']"
4874,34360968,2,1,['Long Method']
4875,34360968,3,0,[]
4876,34360968,4,0,['Dead Code']
4877,34360968,5,0,[]
4878,34360968,6,0,"['Long Method', 'Magic Numbers', 'Dead Code', 'Complex Conditions']"
4879,34360968,7,0,"['Long Method', 'Too Many Arguments', 'Dead Code', 'Complex Conditions']"
4880,34360968,8,0,['Long Method']
4881,34360968,9,0,[]
4882,34360968,10,0,"['Long Method', 'Magic Numbers']"
4883,34360968,11,0,[]
4884,34360968,12,0,['Long Method']
4885,34360968,13,0,['Magic Numbers']
4886,34360968,14,0,"['Long Method', 'Magic Numbers', 'Too Many Arguments', 'Complex Conditions']"
4887,34360968,15,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
4888,34360968,16,1,['Magic Numbers']
4889,34360968,17,0,['Long Method']
4890,34360968,18,0,['Magic Numbers']
4891,34360968,19,0,"['Long Method', 'Magic Numbers', 'Complex Conditions']"
4892,34360968,20,0,"['Long Method', 'Magic Numbers']"
4893,34360968,21,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
4894,34360968,22,0,"['Long Method', 'Too Many Arguments', 'Dead Code', 'Complex Conditions']"
4895,34360968,23,0,"['Long Method', 'Complex Conditions']"
5076,32617166,0,1,"['Long Method', 'Complex Conditions']"
5077,32617166,1,1,[]
5078,32617166,2,0,[]
5079,32617166,3,1,[]
5080,32617166,4,0,['Long Method']
5081,32617166,5,0,"['Long Method', 'Complex Conditions']"
5082,32617166,6,1,[]
5083,32617166,7,0,"['Long Method', 'Magic Numbers', 'Complex Conditions']"
5084,32617166,8,0,[]
5085,32617166,9,1,[]
5086,32617166,10,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
5087,32617166,11,0,"['Long Method', 'Complex Conditions']"
5088,32617166,12,0,"['Long Method', 'Magic Numbers', 'Complex Conditions']"
5089,32617166,13,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
5090,32617166,14,0,"['Long Method', 'Magic Numbers']"
5091,32617166,15,0,['Long Method']
5092,32617166,16,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
5093,32617166,17,0,['Magic Numbers']
5094,32617166,18,1,[]
5095,32617166,19,0,['Long Method']
5096,32617166,20,0,[]
5097,32617166,21,0,[]
5098,32617166,22,0,"['Long Method', 'Complex Conditions']"
5099,32617166,23,0,"['Long Method', 'Magic Numbers']"
5100,32617166,24,0,[]
5101,32617166,25,0,[]
5102,32617166,26,0,['Magic Numbers']
5103,32617166,27,0,['Long Method']
5104,32617166,28,0,[]
5105,32617166,29,0,['Long Method']
5944,32985411,0,0,['Long Method']
5945,32985411,1,0,['Magic Numbers']
5946,32985411,2,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
5947,32985411,3,0,[]
5948,32985411,4,0,"['Long Method', 'Complex Conditions']"
5949,32985411,5,0,"['Long Method', 'Duplicate Code', 'Complex Conditions']"
5950,32985411,6,0,[]
5951,32985411,7,0,[]
5952,32985411,8,0,[]
5953,32985411,9,0,[]
6968,33450719,0,0,"['Long Method', 'Magic Numbers']"
6969,33450719,1,0,"['Long Method', 'Magic Numbers']"
6970,33450719,2,1,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
6971,33450719,3,0,['Magic Numbers']
6972,33450719,4,0,['Duplicate Code']
6973,33450719,5,1,[]
6974,33450719,6,0,"['Long Method', 'Magic Numbers']"
6975,33450719,7,0,"['Long Method', 'Magic Numbers']"
6976,33450719,8,0,"['Long Method', 'Magic Numbers']"
6977,33450719,9,0,"['Long Method', 'Magic Numbers']"
6978,33450719,10,0,['Long Method']
6979,33450719,11,0,[]
6980,33450719,12,0,"['Long Method', 'Magic Numbers', 'Complex Conditions']"
6981,33450719,13,0,"['Long Method', 'Magic Numbers', 'Complex Conditions']"
6982,33450719,14,0,"['Long Method', 'Magic Numbers', 'Complex Conditions']"
6983,33450719,15,0,"['Long Method', 'Magic Numbers']"
6984,33450719,16,0,"['Long Method', 'Magic Numbers']"
6985,33450719,17,0,"['Long Method', 'Magic Numbers']"
6986,33450719,18,0,"['Long Method', 'Magic Numbers']"
6987,33450719,19,0,"['Long Method', 'Magic Numbers']"
6988,33450719,20,0,"['Long Method', 'Magic Numbers']"
6989,33450719,21,0,"['Long Method', 'Magic Numbers']"
6990,33450719,22,0,"['Long Method', 'Magic Numbers']"
6991,33450719,23,0,"['Long Method', 'Magic Numbers']"
6992,33450719,24,0,[]
6993,33450719,25,0,[]
6994,33450719,26,0,"['Long Method', 'Magic Numbers']"
6995,33450719,27,0,[]
7689,38265550,0,1,['Long Method']
7690,38265550,1,0,['Magic Numbers']
7691,38265550,2,1,['Magic Numbers']
7692,38265550,3,0,[]
7693,38265550,4,0,[]
7694,38265550,5,0,['Magic Numbers']
7695,38265550,6,0,[]
7696,38265550,7,0,['Magic Numbers']
7697,38265550,8,0,[]
7698,38265550,9,0,['Magic Numbers']
7699,38265550,10,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
7700,38265550,11,1,[]
7701,38265550,12,0,"['Long Method', 'Magic Numbers']"
7702,38265550,13,0,"['Long Method', 'Magic Numbers', 'Too Many Arguments']"
7703,38265550,14,0,['Magic Numbers']
7704,38265550,15,0,[]
7705,38265550,16,0,[]
7706,38265550,17,0,"['Long Method', 'Too Many Arguments']"
7707,38265550,18,0,"['Long Method', 'Complex Conditions']"
7708,38265550,19,0,"['Long Method', 'Complex Conditions']"
7709,38265550,20,1,[]
7710,38265550,21,0,['Magic Numbers']
7711,38265550,22,0,['Magic Numbers']
7712,38265550,23,0,['Magic Numbers']
7713,38265550,24,0,['Magic Numbers']
7714,38265550,25,0,['Magic Numbers']
7715,38265550,26,0,['Magic Numbers']
7716,38265550,27,0,['Magic Numbers']
7717,38265550,28,0,['Magic Numbers']
7718,38265550,29,0,['Magic Numbers']
7719,38265550,30,0,[]
7720,38265550,31,0,[]
7721,38265550,32,0,[]
7776,36234681,0,1,"['Long Method', 'Complex Conditions']"
7777,36234681,1,0,[]
7778,36234681,2,0,[]
7779,36234681,3,1,[]
7780,36234681,4,0,['Magic Numbers']
7781,36234681,5,0,"['Long Method', 'Complex Conditions']"
7782,36234681,6,0,"['Long Method', 'Complex Conditions']"
7783,36234681,7,0,[]
7784,36234681,8,0,[]
7785,36234681,9,0,['Magic Numbers']
7786,36234681,10,0,['Magic Numbers']
7787,36234681,11,1,['Magic Numbers']
7788,36234681,12,0,[]
7789,36234681,13,0,[]
7790,36234681,14,0,"['Long Method', 'Complex Conditions']"
7791,36234681,15,0,[]
7792,35883312,0,0,"['Long Method', 'Too Many Arguments']"
7793,35883312,1,0,[]
7794,35883312,2,0,"['Long Method', 'Too Many Arguments']"
7795,35883312,3,0,[]
7796,35883312,4,0,[]
7797,35883312,5,0,[]
7798,35883312,6,1,[]
7799,35883312,7,0,[]
7800,35883312,8,1,[]
7801,35883312,9,0,[]
7802,35883312,10,0,[]
7803,35883312,11,0,[]
7804,35883312,12,0,[]
7805,35883312,13,0,[]
7806,35883312,14,0,"['Long Method', 'Complex Conditions']"
7807,35883312,15,0,[]
7808,35883312,16,0,[]
8705,41034990,0,1,"['Long Method', 'Complex Conditions']"
8706,41034990,1,1,[]
8707,41034990,2,1,[]
8708,41034990,3,1,[]
8709,41034990,4,0,[]
8710,41034990,5,0,[]
8711,41034990,6,0,[]
8712,41034990,7,0,"['Long Method', 'Magic Numbers', 'Complex Conditions']"
8713,41034990,8,0,[]
8714,41034990,9,0,[]
8715,41034990,10,0,['Magic Numbers']
8716,41034990,11,0,[]
8717,41034990,12,0,[]
8718,40629572,0,1,"['Long Method', 'Complex Conditions']"
8719,40629572,1,1,[]
8720,40629572,2,1,[]
8721,40629572,3,1,[]
8722,40629572,4,0,[]
8723,40629572,5,0,[]
8724,40629572,6,0,[]
8725,40629572,7,0,"['Long Method', 'Magic Numbers', 'Complex Conditions']"
8726,40629572,8,0,[]
8727,40629572,9,0,['Magic Numbers']
8728,40629572,10,0,[]
8729,40629982,0,1,"['Long Method', 'Complex Conditions']"
8730,40629982,1,1,[]
8731,40629982,2,1,[]
8732,40629982,3,1,[]
8733,40629982,4,0,[]
8734,40629982,5,0,[]
8735,40629982,6,0,[]
8736,40629982,7,0,"['Long Method', 'Magic Numbers', 'Complex Conditions']"
8737,40629982,8,0,[]
8738,40629982,9,0,['Magic Numbers']
8739,40629982,10,0,[]
8740,40630451,0,1,"['Long Method', 'Complex Conditions']"
8741,40630451,1,1,[]
8742,40630451,2,1,[]
8743,40630451,3,1,[]
8744,40630451,4,0,[]
8745,40630451,5,0,[]
8746,40630451,6,0,[]
8747,40630451,7,0,"['Long Method', 'Magic Numbers', 'Complex Conditions']"
8748,40630451,8,0,[]
8749,40630451,9,0,['Magic Numbers']
8750,40630451,10,0,[]
8751,41060706,0,0,"['Long Method', 'Complex Conditions']"
8752,41062064,0,1,"['Long Method', 'Complex Conditions']"
8753,41062064,1,0,[]
8754,41062064,2,1,[]
8755,41062064,3,0,[]
8756,41062064,4,1,[]
8757,41062064,5,1,[]
8758,41062064,6,0,[]
8759,41062064,7,0,[]
8760,41062064,8,0,[]
8761,41062064,9,0,['Magic Numbers']
8762,41062064,10,0,['Magic Numbers']
8763,41062064,11,0,[]
8764,41062064,12,0,['Magic Numbers']
8765,41062064,13,0,[]
8766,41062064,14,0,[]
8767,41062064,15,0,[]
8768,41062064,16,1,[]
8769,41062064,17,1,[]
8770,41062064,18,0,['Magic Numbers']
8771,41062064,19,0,[]
8772,41062064,20,0,[]
8773,41062064,21,0,[]
8774,41062064,22,0,"['Magic Numbers', 'Complex Conditions']"
8775,41062064,23,0,[]
8776,41062064,24,0,['Complex Conditions']
8777,41062064,25,0,[]
8778,41062064,26,0,[]
8779,41062064,27,0,[]
8780,41062064,28,0,[]
8781,41062064,29,0,['Complex Conditions']
8782,41062064,30,0,[]
8783,41062064,31,0,[]
8784,41062064,32,0,['Complex Conditions']
8785,41062064,33,0,['Long Method']
8786,41062064,34,0,"['Long Method', 'Magic Numbers']"
8787,41062064,35,0,"['Magic Numbers', 'Complex Conditions']"
8788,41062064,36,0,[]
8789,41062064,37,0,[]
8790,41062064,38,0,[]
8791,41062064,39,0,[]
8792,41062064,40,1,['Complex Conditions']
8793,41062064,41,0,[]
8794,41062064,42,0,['Complex Conditions']
8795,41062064,43,0,[]
8796,41062064,44,0,['Magic Numbers']
8797,41062064,45,1,[]
8798,41062064,46,0,[]
8799,41062064,47,0,['Magic Numbers']
8800,41062064,48,0,[]
8801,41062064,49,0,[]
8802,41062064,50,0,[]
8803,41062064,51,0,[]
8804,41062064,52,0,[]
8805,39999420,0,1,"['Long Method', 'Complex Conditions']"
8806,39999420,1,1,[]
8807,39999420,2,1,[]
8808,39999420,3,1,[]
8809,39999420,4,0,[]
8810,39999420,5,0,[]
8811,39999420,6,0,[]
8812,39999420,7,0,[]
8813,39999420,8,0,[]
8814,39999420,9,1,[]
8815,39999420,10,0,[]
8816,39999420,11,0,[]
8817,39999420,12,0,['Complex Conditions']
8818,39999420,13,0,"['Magic Numbers', 'Complex Conditions']"
8819,39999420,14,0,[]
8820,39999420,15,0,[]
8821,41079129,0,1,"['Long Method', 'Complex Conditions']"
8822,41079129,1,1,[]
8823,41079129,2,0,[]
8824,41079129,3,0,[]
8825,41079129,4,0,[]
8826,41079129,5,1,[]
8827,41079129,6,1,[]
8828,41079129,7,0,[]
8829,41079129,8,0,[]
8830,41079129,9,0,[]
8831,41079129,10,0,[]
8832,41079129,11,0,[]
8833,41079129,12,0,[]
8834,41079129,13,0,[]
8835,41079129,14,0,[]
8836,41079129,15,0,[]
8837,41079129,16,0,['Complex Conditions']
8838,41079129,17,0,['Magic Numbers']
8839,41079129,18,0,['Magic Numbers']
8840,41079129,19,0,[]
8841,41079129,20,0,[]
8842,41079129,21,0,['Magic Numbers']
8843,41079129,22,0,[]
8844,41079129,23,0,[]
8845,41079129,24,0,[]
8846,41079129,25,0,[]
8847,41079129,26,0,"['Magic Numbers', 'Complex Conditions']"
8848,41079129,27,0,['Complex Conditions']
8849,41079129,28,0,[]
8850,41079129,29,0,"['Magic Numbers', 'Complex Conditions']"
8851,41079129,30,0,[]
8852,41079129,31,0,[]
8853,41079129,32,0,['Magic Numbers']
8854,41079129,33,0,[]
8855,41079129,34,0,[]
8856,41079129,35,0,"['Magic Numbers', 'Complex Conditions']"
8857,41079129,36,0,[]
8858,41079129,37,0,[]
8859,41079129,38,0,['Magic Numbers']
8860,41079129,39,0,[]
8861,41079129,40,0,[]
8862,41952353,0,1,"['Long Method', 'Complex Conditions']"
8863,41952353,1,1,"['Long Method', 'Complex Conditions']"
8864,44285437,0,1,"['Long Method', 'Complex Conditions']"
8865,44285437,1,1,[]
8866,44285437,2,0,[]
8867,44285437,3,0,[]
8868,44285437,4,1,[]
8869,44285437,5,1,[]
8870,44285437,6,0,[]
8871,44285437,7,0,[]
8872,44285437,8,0,[]
